Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006928~movement of cell or subcellular component	6	7.142857142857142	3.579278735540082E-5	AY766447, AY151286, BC071857, NM_005717, NM_001005377, NM_002659, NM_001005376, AY766446, L20688, NM_001175, NM_207007, NM_000963, NM_002984, BC002788	74	86	16792	15.831552482715272	0.02411557623049365	0.001876016373494216	0.053775985253690095
GOTERM_BP_DIRECT	GO:0019731~antibacterial humoral response	5	5.952380952380952	3.911890081676581E-5	M26602, NM_004084, AK128476, NM_005217, BC020708, NM_003064, BC069423, NM_001042500, BC119706	74	44	16792	25.78624078624079	0.02632685544560187	0.0019038719178727792	0.058771850852312735
GOTERM_BP_DIRECT	GO:0009615~response to virus	6	7.142857142857142	1.1602678247894839E-4	AY766447, NM_002990, CR456894, NM_003295, AY766446, X57351, CR541874, BC009696, NM_006435, BC040008, BC033089, U83171, NM_207007, BT009859, NM_005564, NM_002984	74	110	16792	12.377395577395578	0.07608468005454339	0.0052617652693542905	0.17422349887462607
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	6	7.142857142857142	1.887373494373055E-4	NM_004084, NM_002990, NM_021935, NM_001005377, NM_002659, NM_001126128, NM_001005376, BC069423, D00044, M26602, U83171, AF333025, NM_002983, NM_001042500, BC002788	74	122	16792	11.15994683207798	0.12078957700594095	0.008013408879890216	0.28325977332221974
GOTERM_BP_DIRECT	GO:0050832~defense response to fungus	4	4.761904761904762	2.139078174693883E-4	M26602, NM_004084, NM_005217, M26311, NM_002965, BC069423, NM_001042500, BC119706	74	27	16792	33.61761761761762	0.13575651343379747	0.008545672648990532	0.32097932620003267
GOTERM_BP_DIRECT	GO:0031663~lipopolysaccharide-mediated signaling pathway	4	4.761904761904762	3.5711702622370225E-4	BC033756, D00044, BC002601, NM_003264, NM_000576, BC008678, NM_020529, NM_002983	74	32	16792	28.364864864864867	0.2161968002325625	0.013442022102230555	0.5353341305497139
GOTERM_BP_DIRECT	GO:2000503~positive regulation of natural killer cell chemotaxis	3	3.571428571428571	3.859838486896283E-4	D00044, AY766447, NM_207007, AY766446, NM_002983, NM_002984	74	7	16792	97.25096525096527	0.231482389823377	0.013761890555321288	0.5784897000037925
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	9	10.714285714285714	7.858834957264375E-4	NM_001197320, NM_004417, NM_003897, BC005080, NM_021960, NM_002659, NM_001126128, AK310206, BC002538, NM_003254, M12670, NM_182763, AK296116, BC000866, BC022463, NM_004155, BC000844, NM_021935, CR407638, CR541982, NM_001005377, M59906, BT006703, NM_001005376, NM_003295, NM_020529, BC002601, BC040008, AF039067, BC017197, AF333025, AF083421, BC002788	74	455	16792	4.488506088506089	0.41502329934285387	0.026452987434343878	1.1745397198632324
GOTERM_BP_DIRECT	GO:0043922~negative regulation by host of viral transcription	3	3.571428571428571	0.0014096300855308836	D00044, AY766447, NM_207007, AY766446, NM_002983, NM_002984	74	13	16792	52.36590436590436	0.6178896899127562	0.044778197492209126	2.0975782419796363
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	3	3.571428571428571	0.0016399479834872984	M26602, NM_004084, NM_005217, BC069423, NM_001042500, BC119706	74	14	16792	48.62548262548263	0.6735121761948104	0.049607402543080936	2.4363702797290943
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	12	14.285714285714285	0.00164946880270544	AY766447, NM_001001437, NM_001126128, AY766446, NM_001001435, BC047891, U83171, NM_207007, NM_170776, NM_021006, BC027965, BC064508, NM_002990, NM_177551, NM_021935, BC007783, AY766452, X52149, D00044, BC020752, BC056419, NM_004951, AF333025, NM_006018, NM_002983, NM_002984	74	899	16792	3.0289510867931337	0.6756287285753187	0.047771943993745514	2.4503515910568097
GOTERM_BP_DIRECT	GO:0050850~positive regulation of calcium-mediated signaling	3	3.571428571428571	0.0033668135850047094	D00044, AY766447, NM_207007, AY766446, NM_002983, NM_002984	74	20	16792	34.03783783783784	0.8997452613770536	0.09138611081047132	4.941901856509978
GOTERM_BP_DIRECT	GO:0042346~positive regulation of NF-kappaB import into nucleus	3	3.571428571428571	0.0037107831352376423	BC033756, AY151286, NM_003264, NM_000576, BC008678, NM_000963	74	21	16792	32.41698841698842	0.9207748346692938	0.09644514008452088	5.433742755526749
GOTERM_BP_DIRECT	GO:0030520~intracellular estrogen receptor signaling pathway	3	3.571428571428571	0.0037107831352376423	M26602, NM_004084, NM_005217, BC069423, NM_001042500, BC119706	74	21	16792	32.41698841698842	0.9207748346692938	0.09644514008452088	5.433742755526749
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	6	7.142857142857142	0.004956283274030467	D00044, AY766447, NM_002990, NM_000576, M26311, U83171, BC008678, NM_207007, NM_002965, AY766446, NM_002983, NM_002984	74	254	16792	5.36028942328155	0.9662437452073341	0.12219461524485442	7.194876387812144
GOTERM_BP_DIRECT	GO:0002227~innate immune response in mucosa	3	3.571428571428571	0.005241971147090352	M26602, NM_004084, NM_005217, BC069423, NM_001042500, BC119706	74	25	16792	27.23027027027027	0.9722474425845189	0.12432176404207052	7.59449812946068
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	6	7.142857142857142	0.005642151329314	BC033756, D00044, NM_004155, NM_003264, NM_000576, BC012527, BC033089, BC008678, NM_181054, NM_005564, NM_001530, NM_002983, BC002538	74	262	16792	5.1966164637920365	0.9789076225501138	0.12874087325563888	8.151572038132294
GOTERM_BP_DIRECT	GO:0051928~positive regulation of calcium ion transport	3	3.571428571428571	0.0056629075365074505	D00044, AY766447, NM_207007, AY766446, NM_002983, NM_002984	74	26	16792	26.18295218295218	0.9792057706515264	0.1250201965719897	8.180380184649971
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	5	5.952380952380952	0.005781501073709015	NM_004084, CR456894, BC069423, M81695, X57351, BC119706, M26602, CR541874, BC009696, NM_006435, NM_005217, BT009859, NM_000887, NM_001042500	74	165	16792	6.876330876330877	0.9808303319538537	0.12349616675820341	8.344817917497526
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	4	4.761904761904762	0.0060329211668921755	M26602, BC033756, NM_004084, NM_003264, NM_005217, BC069423, NM_001042500, BC119706	74	85	16792	10.678537360890301	0.9838674040812714	0.12464542026383929	8.692519684122079
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	4	4.761904761904762	0.0060329211668921755	BC033756, D00044, AY766447, NM_003264, NM_207007, AY766446, NM_002983, NM_002984	74	85	16792	10.678537360890301	0.9838674040812714	0.12464542026383929	8.692519684122079
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	3	3.571428571428571	0.006098827513961296	AY151286, NM_000576, BC012527, BC008678, NM_181054, NM_000963, NM_001530	74	27	16792	25.213213213213216	0.984580709211364	0.12223752102140695	8.78346105861052
GOTERM_BP_DIRECT	GO:0035606~peptidyl-cysteine S-trans-nitrosylation	2	2.380952380952381	0.008675975176712241	M26311, NM_002046, NM_002965, X01677	74	2	16792	226.91891891891893	0.9973754148779738	0.16480147812571355	12.2739816033968
GOTERM_BP_DIRECT	GO:0097192~extrinsic apoptotic signaling pathway in absence of ligand	3	3.571428571428571	0.009558611817669805	NM_001197320, NM_182763, NM_000576, BC033089, NM_021960, BC008678, BC017197, NM_005564	74	34	16792	20.022257551669316	0.9985703554058675	0.17523497144989753	13.440486243682026
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	8	9.523809523809524	0.01127960928169627	AY766447, NM_001001437, NM_002990, BC007783, AY766452, AY766446, NM_001001435, D00044, X52149, L20688, NM_001175, U83171, NM_207007, NM_021006, NM_002983, NM_002984	74	565	16792	3.2130112413298253	0.999563362772193	0.19831556754079804	15.67345598517007
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	8	9.523809523809524	0.011484892830598122	BC033756, BC000844, NM_004155, NM_003897, BC005080, NM_002965, BC008678, NR_024320, BT006703, NM_020529, BC002538, BC002601, NM_003264, M26311, NM_000576, AF039067, BC033089, AF083421, NM_005564, NM_004862, U77396, NM_001136473, NM_001136472	74	567	16792	3.201677868344535	0.9996210184866409	0.19654489998875802	15.936188905259952
GOTERM_BP_DIRECT	GO:0001895~retina homeostasis	3	3.571428571428571	0.01306922393232251	NM_001099771, EF523384, NM_001083538, AK128476	74	40	16792	17.01891891891892	0.9998730817772895	0.21532496154985714	17.938345168020252
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	3	3.571428571428571	0.014346167127848659	BX537379, AY151286, NM_000576, NM_005324, BC008678, NM_000963	74	42	16792	16.20849420849421	0.9999475130810725	0.22843989191881564	19.51955694998443
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	3	3.571428571428571	0.015674834939954155	BC000866, M12670, NM_003254, M30142, NM_000574, U72649, CR541982, CR407638, M59906, AK310206, NM_001114752, AK296116, NM_006763	74	44	16792	15.471744471744474	0.9999790821404158	0.24139925888561942	21.134594586283406
GOTERM_BP_DIRECT	GO:1901164~negative regulation of trophoblast cell migration	2	2.380952380952381	0.017277700109876577	BC000866, M12670, NM_003254, L20688, NM_001175, CR541982, CR407638, M59906, AK310206, AK296116	74	4	16792	113.45945945945947	0.9999931164383324	0.25707438887524503	23.042660067365382
GOTERM_BP_DIRECT	GO:2000660~negative regulation of interleukin-1-mediated signaling pathway	2	2.380952380952381	0.017277700109876577	NM_000577, BC068441, NM_173841, BC039031, NM_173842, NM_004633, NM_173843	74	4	16792	113.45945945945947	0.9999931164383324	0.25707438887524503	23.042660067365382
GOTERM_BP_DIRECT	GO:0031424~keratinization	3	3.571428571428571	0.018483485192500947	BC105081, NM_001097589, NM_003125, NM_005416, BC056240, NM_005987, AY118269	74	48	16792	14.182432432432433	0.9999970203109669	0.2667979314882636	24.44954082199624
GOTERM_BP_DIRECT	GO:0018149~peptide cross-linking	3	3.571428571428571	0.019961569127719212	BC105081, NM_001097589, NM_003125, NM_005416, BC056240, NM_005987, AY118269	74	50	16792	13.615135135135136	0.9999989338986536	0.2792166831029771	26.141379738486503
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	4	4.761904761904762	0.020199672326928906	BC033756, BC002601, NM_003264, NM_000576, M26311, BC008678, NM_002965, NM_020529	74	133	16792	6.8246291404186135	0.9999990967045845	0.2765010545087705	26.410586074676058
GOTERM_BP_DIRECT	GO:0031622~positive regulation of fever generation	2	2.380952380952381	0.02155091478008695	AY151286, NM_000576, BC008678, NM_000963	74	5	16792	90.76756756756757	0.9999996475691535	0.28658442091803416	27.921072535360857
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	3	3.571428571428571	0.027192890374760706	D00044, BC002601, NM_000576, BC008678, NM_020529, NM_002983	74	59	16792	11.538250114521302	0.9999999931729372	0.3415261521469264	33.92069006793851
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	6	7.142857142857142	0.02892018102645773	BC033756, X52149, NM_001001437, AY151286, NM_003264, NM_000576, U72649, BC007783, BC008678, NM_000963, NM_021006, NM_006763	74	396	16792	3.4381654381654383	0.9999999979682916	0.35279708531781995	35.66211778591346
GOTERM_BP_DIRECT	GO:0060337~type I interferon signaling pathway	3	3.571428571428571	0.03159950025204148	BC033293, CR456894, BC021708, NM_002117, M90686, M32800, NM_002127, AF196178, X57351, M90683, CR541874, M90685, M90684, BC009696, NM_006435, AY359818, BT009859, AK302054, AK093478, AF226990	74	64	16792	10.636824324324325	0.9999999996913166	0.37244871977600225	38.2788118800239
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	3	3.571428571428571	0.03251255366414498	D00044, AY766447, NM_207007, AY766452, NM_001001435, NM_002983	74	65	16792	10.473180873180874	0.9999999998377739	0.3747636992578338	39.147587358843175
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	3	3.571428571428571	0.03251255366414498	NM_004417, BC022463, AY151286, NM_000577, BC068441, NM_173841, NM_173842, NM_000963, NM_173843	74	65	16792	10.473180873180874	0.9999999998377739	0.3747636992578338	39.147587358843175
GOTERM_BP_DIRECT	GO:2001020~regulation of response to DNA damage stimulus	2	2.380952380952381	0.034260900800817284	NM_001197320, BC000844, NM_182763, AF039067, NM_003897, BC005080, NM_021960, BC017197, BT006703, AF083421	74	8	16792	56.72972972972973	0.9999999999527509	0.38443582038916657	40.77938255197127
GOTERM_BP_DIRECT	GO:0010818~T cell chemotaxis	2	2.380952380952381	0.034260900800817284	D00044, BC020752, NM_004951, NM_002983	74	8	16792	56.72972972972973	0.9999999999527509	0.38443582038916657	40.77938255197127
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	4	4.761904761904762	0.03460214093009169	BC033756, AY151286, AF302505, NM_003264, BC020708, NM_003064, NM_000963, NM_020651	74	164	16792	5.5346077785102175	0.9999999999628706	0.38142215705660487	41.09307139376309
GOTERM_BP_DIRECT	GO:0035690~cellular response to drug	3	3.571428571428571	0.036267030160832665	AY766447, NM_000576, BC008678, NM_207007, AY766446, NM_002984	74	69	16792	9.866039952996477	0.9999999999885586	0.38981657326535035	42.60141952559865
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	2	2.380952380952381	0.038461267473695	BC033293, BC021708, NM_002117, NM_002127, M32800, M90686, AF196178, M90683, M90685, M90684, AY359818, AK302054, AK093478, AF226990	74	9	16792	50.42642642642643	0.9999999999975826	0.40213544158023284	44.53431178487095
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	3	3.571428571428571	0.0432153165358441	BC105081, NM_001097589, NM_003125, NM_005416, BC056240, NM_005987, AY118269	74	76	16792	8.957325746799432	0.9999999999999177	0.4336058508539272	48.5156123913035
GOTERM_BP_DIRECT	GO:0001775~cell activation	2	2.380952380952381	0.04680801763738385	BC000866, D00044, M12670, NM_003254, CR541982, CR407638, M59906, AK310206, AK296116, NM_002983	74	11	16792	41.25798525798526	0.9999999999999937	0.45417186354042927	51.34558452609325
GOTERM_BP_DIRECT	GO:0060213~positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	2	2.380952380952381	0.04680801763738385	NM_003407, U72649, M92843, NM_006763	74	11	16792	41.25798525798526	0.9999999999999937	0.45417186354042927	51.34558452609325
GOTERM_BP_DIRECT	GO:0008544~epidermis development	3	3.571428571428571	0.05280821087603559	BC105081, NM_001097589, NM_003125, NM_005416, BC056240, NM_005987, AY118269	74	85	16792	8.008903020667727	0.9999999999999999	0.48969448060459364	55.750480002080884
GOTERM_BP_DIRECT	GO:0019372~lipoxygenase pathway	2	2.380952380952381	0.05508329688718959	AY151286, BC018538, NM_000963, NM_001629	74	13	16792	34.91060291060291	1.0	0.4984337577445842	57.32109032153836
GOTERM_BP_DIRECT	GO:0006691~leukotriene metabolic process	2	2.380952380952381	0.06328770877633401	BC033756, NM_003264, BC018538, NM_001629	74	15	16792	30.255855855855856	1.0	0.5426266031698863	62.56329871414326
GOTERM_BP_DIRECT	GO:0030502~negative regulation of bone mineralization	2	2.380952380952381	0.06328770877633401	D00044, BC012527, NM_181054, NM_001530, NM_002983	74	15	16792	30.255855855855856	1.0	0.5426266031698863	62.56329871414326
GOTERM_BP_DIRECT	GO:0007165~signal transduction	10	11.904761904761903	0.06372916282664616	NM_003332, AY766447, BC011175, NR_033390, NM_002965, BC008678, NM_001173514, NM_002659, NR_024320, NM_001173515, AY766446, NM_000576, U83171, NM_207007, NM_004862, U77396, NM_001136473, NM_001136472, BC033756, NM_002990, NM_181054, NM_001005377, NM_001005376, NM_003264, M26311, BC012527, NM_198125, NM_001530, NM_002984, BC002788	74	1161	16792	1.9545126521870708	1.0	0.5389786457101873	62.82756619227746
GOTERM_BP_DIRECT	GO:0050995~negative regulation of lipid catabolic process	2	2.380952380952381	0.06736352669551755	NM_177551, NM_000576, BC056419, BC008678, BC027965	74	16	16792	28.364864864864867	1.0	0.5534235381332775	64.93796222137436
GOTERM_BP_DIRECT	GO:0030949~positive regulation of vascular endothelial growth factor receptor signaling pathway	2	2.380952380952381	0.06736352669551755	NM_000576, BC012527, BC008678, NM_181054, NM_001530	74	16	16792	28.364864864864867	1.0	0.5534235381332775	64.93796222137436
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	3	3.571428571428571	0.06905462131387391	M30142, NM_000574, AK128476, BC073782, NM_001114752	74	99	16792	6.876330876330877	1.0	0.5566244457013128	65.88132673912656
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	3	3.571428571428571	0.06905462131387391	NM_003332, BC011175, NR_033390, NM_001173514, NM_000887, NM_001173515, NM_198125, M81695, BC018549, NM_002664	74	99	16792	6.876330876330877	1.0	0.5566244457013128	65.88132673912656
GOTERM_BP_DIRECT	GO:0070542~response to fatty acid	2	2.380952380952381	0.07142185183511976	BC033756, AY151286, NM_003264, NM_000963	74	17	16792	26.696343402225754	1.0	0.563283274898911	67.16212598238579
GOTERM_BP_DIRECT	GO:0070935~3'-UTR-mediated mRNA stabilization	2	2.380952380952381	0.07142185183511976	AK297482, NM_004500, BC089438, NM_003407, BC066932, NM_001077443, BC103758, BC108658, NM_031314, M92843, NM_001077442	74	17	16792	26.696343402225754	1.0	0.563283274898911	67.16212598238579
GOTERM_BP_DIRECT	GO:0032722~positive regulation of chemokine production	2	2.380952380952381	0.07142185183511976	BC033756, NM_003264, BC012527, NM_181054, NM_001530	74	17	16792	26.696343402225754	1.0	0.563283274898911	67.16212598238579
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	3	3.571428571428571	0.07520855955089588	AK297482, BC066932, D00044, BX537379, BC089438, NM_004500, NM_005324, NM_001077443, BC103758, BC108658, NM_031314, NM_002983, NM_001077442	74	104	16792	6.545738045738045	1.0	0.5768622079453631	69.11799921536763
GOTERM_BP_DIRECT	GO:0045638~negative regulation of myeloid cell differentiation	2	2.380952380952381	0.07948631961779382	BC002601, NM_003407, NM_020529, M92843	74	19	16792	23.88620199146515	1.0	0.5920441618316533	71.19647177670379
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	3	3.571428571428571	0.08670348184042538	NM_003407, BC033089, NR_024320, NM_004862, NM_005564, M92843, U77396, NM_001136473, NM_001136472	74	113	16792	6.0243960774934235	1.0	0.6195745924471223	74.40982764934935
GOTERM_BP_DIRECT	GO:0045987~positive regulation of smooth muscle contraction	2	2.380952380952381	0.08748170072095902	AY151286, NM_021935, AF333025, NM_000963, NM_001126128	74	21	16792	21.61132561132561	1.0	0.6173141105642872	74.73556779538237
GOTERM_BP_DIRECT	GO:2001243~negative regulation of intrinsic apoptotic signaling pathway	2	2.380952380952381	0.09145366636698309	NM_001197320, NM_182763, NM_021960, BC017197, NM_002659, NM_001005377, NM_001005376, BC002788	74	22	16792	20.62899262899263	1.0	0.6288183525513837	76.3386828224733
GOTERM_BP_DIRECT	GO:0070207~protein homotrimerization	2	2.380952380952381	0.09145366636698309	BC033089, BC018538, NM_005564, NM_001629	74	22	16792	20.62899262899263	1.0	0.6288183525513837	76.3386828224733
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	3	3.571428571428571	0.09733348856346921	BC000866, M12670, NM_003254, NM_004155, CR541982, CR407638, BC020708, M59906, NM_003064, AK310206, AK296116, BC002538	74	121	16792	5.626088898816172	1.0	0.6473790981248155	78.53832306744968
